@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2}

@data
17029,'2017/03/22 18:51:23:782',31,1,0.701203,2
17030,'2017/03/22 18:51:23:782',31,1,0.687526,2
17031,'2017/03/22 18:51:23:841',31,1,0.687526,2
17032,'2017/03/22 18:51:23:841',31,1,0.673849,2
17033,'2017/03/22 18:51:23:987',31,1,0.673849,2
17034,'2017/03/22 18:51:23:987',31,1,0.660173,2
17035,'2017/03/22 18:51:24:080',31,1,0.660173,2
17036,'2017/03/22 18:51:24:081',31,1,0.646496,2
17037,'2017/03/22 18:51:24:118',31,1,0.646496,2
17038,'2017/03/22 18:51:24:118',31,1,0.636347,2
17039,'2017/03/22 18:51:24:269',31,1,0.636347,2
17040,'2017/03/22 18:51:24:270',31,1,0.626199,2
17041,'2017/03/22 18:51:24:372',31,1,0.626199,2
17042,'2017/03/22 18:51:24:372',31,1,0.616152,2
17043,'2017/03/22 18:51:24:421',31,1,0.616152,2
17044,'2017/03/22 18:51:24:421',31,1,0.616152,2
17045,'2017/03/22 18:51:24:568',31,1,0.616152,2
17046,'2017/03/22 18:51:24:568',31,1,0.606073,2
17047,'2017/03/22 18:51:24:684',31,1,0.606073,2
17048,'2017/03/22 18:51:24:686',31,1,0.595993,2
17049,'2017/03/22 18:51:24:785',31,1,0.595993,2
17050,'2017/03/22 18:51:24:785',31,1,0.595993,2
17051,'2017/03/22 18:51:24:867',31,1,0.595993,2
17052,'2017/03/22 18:51:24:867',31,1,0.6065,2
17053,'2017/03/22 18:51:24:983',31,1,0.6065,2
17054,'2017/03/22 18:51:24:983',31,1,0.618704,2
17055,'2017/03/22 18:51:25:083',31,1,0.618704,2
17056,'2017/03/22 18:51:25:083',31,1,0.631036,2
17057,'2017/03/22 18:51:25:152',31,1,0.631036,2
17058,'2017/03/22 18:51:25:152',31,1,0.643369,2
17059,'2017/03/22 18:51:25:216',31,1,0.643369,2
17060,'2017/03/22 18:51:25:216',31,1,0.655701,2
17061,'2017/03/22 18:51:25:368',31,1,0.655701,2
17062,'2017/03/22 18:51:25:368',31,1,0.667391,2
17063,'2017/03/22 18:51:25:449',31,1,0.667391,2
17064,'2017/03/22 18:51:25:449',31,1,0.67835,2
17065,'2017/03/22 18:51:25:516',31,1,0.67835,2
17066,'2017/03/22 18:51:25:516',31,1,0.688788,2
17067,'2017/03/22 18:51:25:666',31,1,0.688788,2
17068,'2017/03/22 18:51:25:666',31,1,0.699225,2
17069,'2017/03/22 18:51:25:731',31,1,0.699225,2
17070,'2017/03/22 18:51:25:732',31,1,0.710446,2
17071,'2017/03/22 18:51:25:884',31,1,0.710446,2
17072,'2017/03/22 18:51:25:884',31,1,0.722449,2
17073,'2017/03/22 18:51:25:951',31,1,0.722449,2
17074,'2017/03/22 18:51:25:951',31,1,0.735104,2
17075,'2017/03/22 18:51:26:040',31,1,0.735104,2
17076,'2017/03/22 18:51:26:040',31,1,0.74789,2
17077,'2017/03/22 18:51:26:208',31,1,0.74789,2
17078,'2017/03/22 18:51:26:208',31,1,0.760806,2
17079,'2017/03/22 18:51:26:250',31,1,0.760806,2
17080,'2017/03/22 18:51:26:250',31,1,0.773723,2
17081,'2017/03/22 18:51:26:314',31,1,0.773723,2
17082,'2017/03/22 18:51:26:315',31,1,0.786639,2
17083,'2017/03/22 18:51:26:478',31,1,0.786639,2
17084,'2017/03/22 18:51:26:478',31,1,0.799556,2
17085,'2017/03/22 18:51:26:530',31,1,0.799556,2
17086,'2017/03/22 18:51:26:531',31,1,0.812994,2
17087,'2017/03/22 18:51:26:616',31,1,0.812994,2
17088,'2017/03/22 18:51:26:616',31,1,0.826954,2
17089,'2017/03/22 18:51:26:785',31,1,0.826954,2
17090,'2017/03/22 18:51:26:786',31,1,0.840914,2
17091,'2017/03/22 18:51:26:829',31,1,0.840914,2
17092,'2017/03/22 18:51:26:829',31,1,0.854874,2
17093,'2017/03/22 18:51:26:982',31,1,0.854874,2
17094,'2017/03/22 18:51:26:983',31,1,0.868965,2
17095,'2017/03/22 18:51:27:086',31,1,0.868965,2
17096,'2017/03/22 18:51:27:086',31,1,0.883317,2
17097,'2017/03/22 18:51:27:133',31,1,0.883317,2
17098,'2017/03/22 18:51:27:134',31,1,0.898559,2
17099,'2017/03/22 18:51:27:279',31,1,0.898559,2
17100,'2017/03/22 18:51:27:280',31,1,0.913912,2
17101,'2017/03/22 18:51:27:378',31,1,0.913912,2
17102,'2017/03/22 18:51:27:378',31,1,0.929243,2
17103,'2017/03/22 18:51:27:417',31,1,0.929243,2
17104,'2017/03/22 18:51:27:417',31,1,0.944574,2
17105,'2017/03/22 18:51:27:562',31,1,0.944574,2
17106,'2017/03/22 18:51:27:562',31,1,0.959632,2
17107,'2017/03/22 18:51:27:628',31,1,0.959632,2
17108,'2017/03/22 18:51:27:628',31,1,0.974689,2
17109,'2017/03/22 18:51:27:712',31,1,0.974689,2
17110,'2017/03/22 18:51:27:713',31,1,0.989746,2
17111,'2017/03/22 18:51:27:868',31,1,0.989746,2
17112,'2017/03/22 18:51:27:868',31,1,1,2
17113,'2017/03/22 18:51:27:927',31,1,1,2
17114,'2017/03/22 18:51:27:927',31,1,1,2
17115,'2017/03/22 18:51:28:077',31,1,1,2
17116,'2017/03/22 18:51:28:077',31,1,1,2
17117,'2017/03/22 18:51:28:146',31,1,1,2
17118,'2017/03/22 18:51:28:146',31,1,1,2
17119,'2017/03/22 18:51:28:227',31,1,1,2
17120,'2017/03/22 18:51:28:227',31,1,1,2
17121,'2017/03/22 18:51:28:375',31,1,1,2
17122,'2017/03/22 18:51:28:375',31,1,1,2
17123,'2017/03/22 18:51:28:443',31,1,1,2
17124,'2017/03/22 18:51:28:443',31,1,1,2
17125,'2017/03/22 18:51:28:511',31,1,1,2
17126,'2017/03/22 18:51:28:511',31,1,1,2
17127,'2017/03/22 18:51:28:659',31,1,1,2
17128,'2017/03/22 18:51:28:659',31,1,1,2
17129,'2017/03/22 18:51:28:742',31,1,1,2
17130,'2017/03/22 18:51:28:742',31,1,1,2
17131,'2017/03/22 18:51:28:808',31,1,1,2
17132,'2017/03/22 18:51:28:808',31,1,1,2
17133,'2017/03/22 18:51:28:960',31,1,1,2
17134,'2017/03/22 18:51:28:961',31,1,1,2
17135,'2017/03/22 18:51:29:027',31,1,1,2
17136,'2017/03/22 18:51:29:027',31,1,1,2
17137,'2017/03/22 18:51:29:190',31,1,1,2
17138,'2017/03/22 18:51:29:191',31,1,1,2
17139,'2017/03/22 18:51:29:240',31,1,1,2
17140,'2017/03/22 18:51:29:240',31,1,1,2
17141,'2017/03/22 18:51:29:325',31,1,1,2
17142,'2017/03/22 18:51:29:325',31,1,1,2
17143,'2017/03/22 18:51:29:484',31,1,1,2
17144,'2017/03/22 18:51:29:484',31,1,1,2
17145,'2017/03/22 18:51:29:540',31,1,1,2
17146,'2017/03/22 18:51:29:541',31,1,1,2
17147,'2017/03/22 18:51:29:605',31,1,1,2
17148,'2017/03/22 18:51:29:606',31,1,1,2
17149,'2017/03/22 18:51:29:782',31,1,1,2
17150,'2017/03/22 18:51:29:782',31,1,1,2
17151,'2017/03/22 18:51:29:822',31,1,1,2
17152,'2017/03/22 18:51:29:822',31,1,1,2
17153,'2017/03/22 18:51:29:908',31,1,1,2
17154,'2017/03/22 18:51:29:908',31,1,1,2
17155,'2017/03/22 18:51:30:076',31,1,1,2
17156,'2017/03/22 18:51:30:076',31,1,1,2
17157,'2017/03/22 18:51:30:122',31,1,1,2
17158,'2017/03/22 18:51:30:122',31,1,1,2
17159,'2017/03/22 18:51:34:646',32,0.456577,0.608058,2
17160,'2017/03/22 18:51:34:646',32,0.456577,0.596628,2
17161,'2017/03/22 18:51:34:728',32,0.44099,0.596628,2
17162,'2017/03/22 18:51:34:728',32,0.44099,0.584992,2
17163,'2017/03/22 18:51:34:794',32,0.425496,0.584992,2
17164,'2017/03/22 18:51:34:794',32,0.425496,0.572884,2
17165,'2017/03/22 18:51:34:944',32,0.410188,0.572884,2
17166,'2017/03/22 18:51:34:944',32,0.410188,0.560303,2
17167,'2017/03/22 18:51:35:011',32,0.394972,0.560303,2
17168,'2017/03/22 18:51:35:011',32,0.394972,0.547249,2
17169,'2017/03/22 18:51:35:095',32,0.379867,0.547249,2
17170,'2017/03/22 18:51:35:095',32,0.379867,0.533722,2
17171,'2017/03/22 18:51:35:228',32,0.364856,0.533722,2
17172,'2017/03/22 18:51:35:228',32,0.364856,0.520099,2
17173,'2017/03/22 18:51:35:311',32,0.349939,0.520099,2
17174,'2017/03/22 18:51:35:311',32,0.349939,0.506477,2
17175,'2017/03/22 18:51:35:376',32,0.334927,0.506477,2
17176,'2017/03/22 18:51:35:376',32,0.334927,0.492854,2
17177,'2017/03/22 18:51:35:526',32,0.320225,0.492854,2
17178,'2017/03/22 18:51:35:526',32,0.320225,0.479269,2
17179,'2017/03/22 18:51:35:611',32,0.305523,0.479269,2
17180,'2017/03/22 18:51:35:611',32,0.305523,0.465683,2
17181,'2017/03/22 18:51:35:798',32,0.290821,0.465683,2
17182,'2017/03/22 18:51:35:805',32,0.290821,0.452098,2
17183,'2017/03/22 18:51:35:829',32,0.27612,0.452098,2
17184,'2017/03/22 18:51:35:829',32,0.27612,0.438513,2
17185,'2017/03/22 18:51:35:896',32,0.261418,0.438513,2
17186,'2017/03/22 18:51:35:896',32,0.261418,0.424928,2
17187,'2017/03/22 18:51:36:084',32,0.249371,0.424928,2
17188,'2017/03/22 18:51:36:084',32,0.249371,0.408385,2
17189,'2017/03/22 18:51:36:108',32,0.237416,0.408385,2
17190,'2017/03/22 18:51:36:108',32,0.237416,0.392158,2
17191,'2017/03/22 18:51:36:192',32,0.225442,0.392158,2
17192,'2017/03/22 18:51:36:192',32,0.225442,0.37594,2
17193,'2017/03/22 18:51:36:324',32,0.213249,0.37594,2
17194,'2017/03/22 18:51:36:324',32,0.213249,0.359882,2
17195,'2017/03/22 18:51:36:433',32,0.200863,0.359882,2
17196,'2017/03/22 18:51:36:434',32,0.200863,0.344254,2
17197,'2017/03/22 18:51:36:476',32,0.188382,0.344254,2
17198,'2017/03/22 18:51:36:477',32,0.188382,0.329326,2
17199,'2017/03/22 18:51:36:630',32,0.175807,0.329326,2
17200,'2017/03/22 18:51:36:630',32,0.175807,0.314988,2
17201,'2017/03/22 18:51:36:707',32,0.163569,0.314988,2
17202,'2017/03/22 18:51:36:707',32,0.163569,0.30108,2
17203,'2017/03/22 18:51:36:840',32,0.151771,0.30108,2
17204,'2017/03/22 18:51:36:841',32,0.151771,0.28771,2
17205,'2017/03/22 18:51:36:924',32,0.140419,0.28771,2
17206,'2017/03/22 18:51:36:925',32,0.140419,0.27488,2
17207,'2017/03/22 18:51:36:993',32,0.129485,0.27488,2
17208,'2017/03/22 18:51:36:993',32,0.129485,0.262049,2
17209,'2017/03/22 18:51:37:142',32,0.118791,0.262049,2
17210,'2017/03/22 18:51:37:142',32,0.118791,0.249419,2
17211,'2017/03/22 18:51:37:208',32,0.108463,0.249419,2
17212,'2017/03/22 18:51:37:208',32,0.108463,0.236699,2
17213,'2017/03/22 18:51:37:292',32,0.108463,0.236699,2
17214,'2017/03/22 18:51:37:292',32,0.108463,0.224782,2
17215,'2017/03/22 18:51:37:422',32,0.108463,0.224782,2
17216,'2017/03/22 18:51:37:422',32,0.108463,0.21355,2
17217,'2017/03/22 18:51:37:506',32,0.108463,0.21355,2
17218,'2017/03/22 18:51:37:506',32,0.108463,0.21355,2
17219,'2017/03/22 18:51:37:638',32,0.108463,0.21355,2
17220,'2017/03/22 18:51:37:638',32,0.108463,0.224519,2
17221,'2017/03/22 18:51:37:730',32,0.108463,0.224519,2
17222,'2017/03/22 18:51:37:730',32,0.108463,0.235325,2
17223,'2017/03/22 18:51:37:790',32,0.108463,0.235325,2
17224,'2017/03/22 18:51:37:791',32,0.108463,0.245967,2
17225,'2017/03/22 18:51:37:938',32,0.108463,0.245967,2
17226,'2017/03/22 18:51:37:938',32,0.108463,0.256118,2
17227,'2017/03/22 18:51:38:021',32,0.108463,0.256118,2
17228,'2017/03/22 18:51:38:021',32,0.108463,0.256118,2
17229,'2017/03/22 18:51:38:090',32,0.108463,0.256118,2
17230,'2017/03/22 18:51:38:091',32,0.108463,0.256118,2
17231,'2017/03/22 18:51:38:239',32,0.108463,0.256118,2
17232,'2017/03/22 18:51:38:239',32,0.108463,0.256118,2
17233,'2017/03/22 18:51:38:305',32,0.108463,0.256118,2
17234,'2017/03/22 18:51:38:305',32,0.108463,0.256118,2
17235,'2017/03/22 18:51:38:388',32,0.108463,0.256118,2
17236,'2017/03/22 18:51:38:388',32,0.108463,0.256118,2
17237,'2017/03/22 18:51:38:520',32,0.108463,0.256118,2
17238,'2017/03/22 18:51:38:520',32,0.108463,0.256118,2
17239,'2017/03/22 18:51:38:603',32,0.108463,0.256118,2
17240,'2017/03/22 18:51:38:603',32,0.108463,0.256118,2
17241,'2017/03/22 18:51:38:778',32,0.108463,0.256118,2
17242,'2017/03/22 18:51:38:778',32,0.108463,0.256118,2
17243,'2017/03/22 18:51:38:823',32,0.108463,0.256118,2
17244,'2017/03/22 18:51:38:823',32,0.108463,0.256118,2
17245,'2017/03/22 18:51:38:886',32,0.108463,0.256118,2
17246,'2017/03/22 18:51:38:886',32,0.108463,0.256118,2
17247,'2017/03/22 18:51:39:072',32,0.108463,0.256118,2
17248,'2017/03/22 18:51:39:072',32,0.108463,0.256118,2
17249,'2017/03/22 18:51:39:118',32,0.108463,0.256118,2
17250,'2017/03/22 18:51:39:118',32,0.108463,0.256118,2
17251,'2017/03/22 18:51:39:186',32,0.108463,0.256118,2
17252,'2017/03/22 18:51:39:186',32,0.108463,0.256118,2
17253,'2017/03/22 18:51:39:382',32,0.108463,0.256118,2
17254,'2017/03/22 18:51:39:382',32,0.108463,0.256118,2
17255,'2017/03/22 18:51:39:410',32,0.108463,0.256118,2
17256,'2017/03/22 18:51:39:410',32,0.108463,0.256118,2
17257,'2017/03/22 18:51:39:485',32,0.108463,0.256118,2
17258,'2017/03/22 18:51:39:485',32,0.108463,0.256118,2
17259,'2017/03/22 18:51:39:623',32,0.108463,0.256118,2
17260,'2017/03/22 18:51:39:624',32,0.108463,0.256118,2
17261,'2017/03/22 18:51:39:701',32,0.108463,0.256118,2
17262,'2017/03/22 18:51:39:701',32,0.108463,0.256118,2
17263,'2017/03/22 18:51:39:834',32,0.108463,0.256118,2
17264,'2017/03/22 18:51:39:834',32,0.108463,0.256118,2
17265,'2017/03/22 18:51:39:923',32,0.108463,0.256118,2
17266,'2017/03/22 18:51:39:923',32,0.108463,0.256118,2
17267,'2017/03/22 18:51:39:985',32,0.108463,0.256118,2
17268,'2017/03/22 18:51:39:985',32,0.108463,0.256118,2
17269,'2017/03/22 18:51:40:133',32,0.108463,0.256118,2
17270,'2017/03/22 18:51:40:133',32,0.108463,0.256118,2
17271,'2017/03/22 18:51:40:215',32,0.108463,0.256118,2
17272,'2017/03/22 18:51:40:216',32,0.108463,0.256118,2
17273,'2017/03/22 18:51:40:289',32,0.108463,0.256118,2
17274,'2017/03/22 18:51:40:290',32,0.108463,0.256118,2
17275,'2017/03/22 18:51:40:434',32,0.108463,0.256118,2
17276,'2017/03/22 18:51:40:435',32,0.108463,0.256118,2
17277,'2017/03/22 18:51:40:498',32,0.108463,0.256118,2
17278,'2017/03/22 18:51:40:498',32,0.108463,0.256118,2
17279,'2017/03/22 18:51:40:582',32,0.108463,0.256118,2
17280,'2017/03/22 18:51:40:582',32,0.108463,0.256118,2
17281,'2017/03/22 18:51:40:715',32,0.108463,0.256118,2
17282,'2017/03/22 18:51:40:715',32,0.108463,0.256118,2
17283,'2017/03/22 18:51:40:799',32,0.108463,0.256118,2
17284,'2017/03/22 18:51:40:799',32,0.108463,0.256118,2
17285,'2017/03/22 18:51:40:932',32,0.09619,0.256118,2
17286,'2017/03/22 18:51:40:932',32,0.09619,0.239418,2
17287,'2017/03/22 18:51:41:015',32,0.083917,0.239418,2
17288,'2017/03/22 18:51:41:015',32,0.083917,0.222718,2
17289,'2017/03/22 18:51:41:082',32,0.071643,0.222718,2
17290,'2017/03/22 18:51:41:082',32,0.071643,0.206018,2
17291,'2017/03/22 18:51:41:231',32,0.05937,0.206018,2
17292,'2017/03/22 18:51:41:231',32,0.05937,0.189318,2
17293,'2017/03/22 18:51:41:298',32,0.047096,0.189318,2
17294,'2017/03/22 18:51:41:299',32,0.047096,0.172618,2
17295,'2017/03/22 18:51:41:382',32,0.034823,0.172618,2
17296,'2017/03/22 18:51:41:382',32,0.034823,0.155918,2
17297,'2017/03/22 18:51:41:514',32,0.022549,0.155918,2
17298,'2017/03/22 18:51:41:515',32,0.022549,0.139218,2
17299,'2017/03/22 18:51:41:599',32,0.010276,0.139218,2
17300,'2017/03/22 18:51:41:599',32,0.010276,0.122518,2
17301,'2017/03/22 18:51:41:666',32,0,0.122518,2
17302,'2017/03/22 18:51:41:666',32,0,0.105818,2
17303,'2017/03/22 18:51:41:812',32,0,0.105818,2
17304,'2017/03/22 18:51:41:812',32,0,0.089118,2
17305,'2017/03/22 18:51:41:897',32,0,0.089118,2
17306,'2017/03/22 18:51:41:897',32,0,0.072418,2
17307,'2017/03/22 18:51:42:083',32,0,0.072418,2
17308,'2017/03/22 18:51:42:083',32,0,0.055718,2
17309,'2017/03/22 18:51:42:115',32,0,0.055718,2
17310,'2017/03/22 18:51:42:115',32,0,0.039018,2
17311,'2017/03/22 18:51:42:183',32,0,0.039018,2
17312,'2017/03/22 18:51:42:183',32,0,0.022318,2
17313,'2017/03/22 18:51:42:376',32,0,0.022318,2
17314,'2017/03/22 18:51:42:376',32,0,0.005618,2
17315,'2017/03/22 18:51:42:402',32,0,0.005618,2
17316,'2017/03/22 18:51:42:402',32,0,0,2
17317,'2017/03/22 18:51:42:479',32,0,0,2
17318,'2017/03/22 18:51:42:479',32,0,0,2
17319,'2017/03/22 18:51:42:684',32,0,0,2
17320,'2017/03/22 18:51:42:684',32,0,0,2
17321,'2017/03/22 18:51:42:698',32,0,0,2
17322,'2017/03/22 18:51:42:698',32,0,0,2
17323,'2017/03/22 18:51:42:760',32,0,0,2
17324,'2017/03/22 18:51:42:761',32,0,0,2
17325,'2017/03/22 18:51:42:913',32,0,0,2
17326,'2017/03/22 18:51:42:913',32,0,0,2
17327,'2017/03/22 18:51:42:993',32,0,0,2
17328,'2017/03/22 18:51:42:993',32,0,0,2
17329,'2017/03/22 18:51:43:125',32,0,0,2
17330,'2017/03/22 18:51:43:125',32,0,0,2
17331,'2017/03/22 18:51:43:211',32,0,0,2
17332,'2017/03/22 18:51:43:211',32,0,0,2
17333,'2017/03/22 18:51:43:281',32,0,0,2
17334,'2017/03/22 18:51:43:282',32,0,0,2
17335,'2017/03/22 18:51:43:431',32,0,0,2
17336,'2017/03/22 18:51:43:431',32,0,0,2
17337,'2017/03/22 18:51:43:493',32,0,0,2
17338,'2017/03/22 18:51:43:493',32,0,0,2
17339,'2017/03/22 18:51:43:580',32,0,0,2
17340,'2017/03/22 18:51:43:580',32,0,0,2
17341,'2017/03/22 18:51:43:709',32,0,0,2
17342,'2017/03/22 18:51:43:709',32,0,0,2
17343,'2017/03/22 18:51:43:793',32,0,0,2
17344,'2017/03/22 18:51:43:793',32,0,0,2
17345,'2017/03/22 18:51:43:883',32,0,0,2
17346,'2017/03/22 18:51:43:883',32,0,0,2
17347,'2017/03/22 18:51:44:008',32,0,0,2
17348,'2017/03/22 18:51:44:008',32,0,0,2
17349,'2017/03/22 18:51:44:106',32,0,0,2
17350,'2017/03/22 18:51:44:106',32,0,0,2
17351,'2017/03/22 18:51:44:226',32,0,0,2
17352,'2017/03/22 18:51:44:226',32,0,0,2
17353,'2017/03/22 18:51:44:307',32,0,0,2
17354,'2017/03/22 18:51:44:307',32,0,0,2
17355,'2017/03/22 18:51:44:373',32,0,0,2
17356,'2017/03/22 18:51:44:373',32,0,0,2
17357,'2017/03/22 18:51:44:526',32,0,0,2
17358,'2017/03/22 18:51:44:526',32,0,0,2
17359,'2017/03/22 18:51:44:589',32,0,0,2
17360,'2017/03/22 18:51:44:589',32,0,0,2
17361,'2017/03/22 18:51:44:655',32,0,0,2
17362,'2017/03/22 18:51:44:656',32,0,0,2
17363,'2017/03/22 18:51:44:806',32,0,0,2
17364,'2017/03/22 18:51:44:806',32,0,0,2
17365,'2017/03/22 18:51:44:889',32,0,0,2
17366,'2017/03/22 18:51:44:889',32,0,0,2
17367,'2017/03/22 18:51:44:956',32,0,0,2
17368,'2017/03/22 18:51:44:956',32,0,0,2
17369,'2017/03/22 18:51:45:105',32,0,0,2
17370,'2017/03/22 18:51:45:106',32,0,0,2
17371,'2017/03/22 18:51:45:175',32,0,0,2
17372,'2017/03/22 18:51:45:176',32,0,0,2
17373,'2017/03/22 18:51:45:322',32,0,0,2
17374,'2017/03/22 18:51:45:322',32,0,0,2
17375,'2017/03/22 18:51:45:437',32,0,0,2
17376,'2017/03/22 18:51:45:440',32,0,0,2
17377,'2017/03/22 18:51:45:472',32,0,0,2
17378,'2017/03/22 18:51:45:472',32,0,0,2
17379,'2017/03/22 18:51:45:622',32,0,0,2
17380,'2017/03/22 18:51:45:622',32,0,0,2
17381,'2017/03/22 18:51:45:687',32,0,0,2
17382,'2017/03/22 18:51:45:687',32,0,0,2
17383,'2017/03/22 18:51:45:754',32,0,0,2
17384,'2017/03/22 18:51:45:754',32,0,0,2
17385,'2017/03/22 18:51:45:904',32,0,0,2
17386,'2017/03/22 18:51:45:904',32,0,0,2
17387,'2017/03/22 18:51:45:989',32,0,0,2
17388,'2017/03/22 18:51:45:989',32,0,0,2
17389,'2017/03/22 18:51:46:055',32,0,0,2
17390,'2017/03/22 18:51:46:055',32,0,0,2
17391,'2017/03/22 18:51:46:204',32,0,0,2
17392,'2017/03/22 18:51:46:204',32,0,0,2
17393,'2017/03/22 18:51:46:277',32,0,0,2
17394,'2017/03/22 18:51:46:279',32,0,0,2
17395,'2017/03/22 18:51:46:423',32,0,0,2
17396,'2017/03/22 18:51:46:423',32,0,0,2
17397,'2017/03/22 18:51:46:505',32,0,0,2
17398,'2017/03/22 18:51:46:505',32,0,0,2
17399,'2017/03/22 18:51:46:595',32,0,0,2
17400,'2017/03/22 18:51:46:596',32,0,0,2
17401,'2017/03/22 18:51:46:718',32,0,0,2
17402,'2017/03/22 18:51:46:718',32,0,0,2
17403,'2017/03/22 18:51:46:787',32,0,0,2
17404,'2017/03/22 18:51:46:788',32,0,0,2
17405,'2017/03/22 18:51:46:882',32,0,0,2
17406,'2017/03/22 18:51:46:882',32,0,0,2
17407,'2017/03/22 18:51:47:001',32,0,0,2
17408,'2017/03/22 18:51:47:001',32,0,0,2
17409,'2017/03/22 18:51:47:083',32,0,0,2
17410,'2017/03/22 18:51:47:086',32,0,0,2
17411,'2017/03/22 18:51:47:195',32,0,0,2
17412,'2017/03/22 18:51:47:195',32,0,0,2
17413,'2017/03/22 18:51:47:312',32,0,0,2
17414,'2017/03/22 18:51:47:312',32,0,0,2
17415,'2017/03/22 18:51:47:369',32,0,0,2
17416,'2017/03/22 18:51:47:369',32,0,0,2
17417,'2017/03/22 18:51:47:515',32,0,0,2
17418,'2017/03/22 18:51:47:516',32,0,0,2
17419,'2017/03/22 18:51:47:584',32,0,0,2
17420,'2017/03/22 18:51:47:584',32,0,0,2
17421,'2017/03/22 18:51:47:665',32,0,0,2
17422,'2017/03/22 18:51:47:665',32,0,0,2
17423,'2017/03/22 18:51:47:815',32,0,0,2
17424,'2017/03/22 18:51:47:815',32,0,0,2
17425,'2017/03/22 18:51:47:884',32,0,0,2
17426,'2017/03/22 18:51:47:884',32,0,0,2
17427,'2017/03/22 18:51:47:955',32,0,0,2
17428,'2017/03/22 18:51:47:955',32,0,0,2
17429,'2017/03/22 18:51:48:098',32,0,0,2
17430,'2017/03/22 18:51:48:098',32,0,0,2
17431,'2017/03/22 18:51:48:164',32,0,0,2
17432,'2017/03/22 18:51:48:164',32,0,0,2
17433,'2017/03/22 18:51:48:248',32,0,0,2
17434,'2017/03/22 18:51:48:248',32,0,0,2
17435,'2017/03/22 18:51:48:398',32,0,0,2
17436,'2017/03/22 18:51:48:398',32,0,0,2
17437,'2017/03/22 18:51:48:464',32,0,0,2
17438,'2017/03/22 18:51:48:464',32,0,0,2
17439,'2017/03/22 18:51:48:613',32,0,0,2
17440,'2017/03/22 18:51:48:616',32,0,0,2
17441,'2017/03/22 18:51:48:681',32,0,0,2
17442,'2017/03/22 18:51:48:681',32,0,0,2
17443,'2017/03/22 18:51:48:765',32,0,0,2
17444,'2017/03/22 18:51:48:766',32,0,0,2
17445,'2017/03/22 18:51:48:915',32,0,0,2
17446,'2017/03/22 18:51:48:916',32,0,0,2
17447,'2017/03/22 18:51:48:995',32,0,0,2
17448,'2017/03/22 18:51:48:995',32,0,0,2
17449,'2017/03/22 18:51:49:048',32,0,0,2
17450,'2017/03/22 18:51:49:048',32,0,0,2
17451,'2017/03/22 18:51:49:197',32,0,0,2
17452,'2017/03/22 18:51:49:197',32,0,0,2
17453,'2017/03/22 18:51:49:283',32,0,0,2
17454,'2017/03/22 18:51:49:283',32,0,0,2
17455,'2017/03/22 18:51:49:348',32,0,0,2
17456,'2017/03/22 18:51:49:348',32,0,0,2
17457,'2017/03/22 18:51:49:496',32,0,0,2
17458,'2017/03/22 18:51:49:496',32,0,0,2
17459,'2017/03/22 18:51:49:567',32,0,0,2
17460,'2017/03/22 18:51:49:567',32,0,0,2
17461,'2017/03/22 18:51:49:712',32,0,0,2
17462,'2017/03/22 18:51:49:712',32,0,0,2
17463,'2017/03/22 18:51:49:781',32,0,0,2
17464,'2017/03/22 18:51:49:781',32,0,0,2
17465,'2017/03/22 18:51:49:892',32,0,0,2
17466,'2017/03/22 18:51:49:893',32,0,0,2
17467,'2017/03/22 18:51:49:995',32,0,0,2
17468,'2017/03/22 18:51:49:995',32,0,0,2
17469,'2017/03/22 18:51:50:079',32,0,0,2
17470,'2017/03/22 18:51:50:079',32,0,0,2
17471,'2017/03/22 18:51:50:177',32,0,0,2
17472,'2017/03/22 18:51:50:177',32,0,0,2
17473,'2017/03/22 18:51:50:295',32,0,0,2
17474,'2017/03/22 18:51:50:296',32,0,0,2
17475,'2017/03/22 18:51:50:363',32,0,0,2
17476,'2017/03/22 18:51:50:363',32,0,0,2
17477,'2017/03/22 18:51:50:517',32,0,0,2
17478,'2017/03/22 18:51:50:517',32,0,0,2
17479,'2017/03/22 18:51:50:595',32,0,0,2
17480,'2017/03/22 18:51:50:596',32,0,0,2
17481,'2017/03/22 18:51:50:659',32,0,0,2
17482,'2017/03/22 18:51:50:659',32,0,0,2
17483,'2017/03/22 18:51:50:812',32,0,0,2
17484,'2017/03/22 18:51:50:812',32,0,0,2
17485,'2017/03/22 18:51:50:879',32,0,0,2
17486,'2017/03/22 18:51:50:879',32,0,0,2
17487,'2017/03/22 18:51:50:946',32,0,0,2
17488,'2017/03/22 18:51:50:946',32,0,0,2
17489,'2017/03/22 18:51:51:093',32,0,0,2
17490,'2017/03/22 18:51:51:093',32,0,0,2
17491,'2017/03/22 18:51:51:175',32,0,0,2
17492,'2017/03/22 18:51:51:176',32,0,0,2
17493,'2017/03/22 18:51:51:240',32,0,0,2
17494,'2017/03/22 18:51:51:241',32,0,0,2
17495,'2017/03/22 18:51:51:398',32,0,0,2
17496,'2017/03/22 18:51:51:398',32,0,0,2
17497,'2017/03/22 18:51:51:458',32,0,0,2
17498,'2017/03/22 18:51:51:458',32,0,0,2
17499,'2017/03/22 18:51:51:608',32,0,0,2
